transaction_id,account_id,customer_id,customer_name,email,phone,transaction_date,amount,transaction_type,currency,merchant,merchant_category,balance,credit_limit,fraud_flag,status,card_number,routing_number,last_updated
TXN-00001669,ACC-4276627,CUST-90601,Dale Gates,ojones@example.com,(933)219-0729,2020-05-06,11183.53,Credit,GBP,Hansen LLC,Dining,27509.29,50400.8,0,Completed,7335783874128358,913513469,2024-09-09
TXN-00001670,ACC-3628298,CUST-89781,Andrew Miranda,stephaniesmall@example.net,880-437-3610x1801,2024-10-04,6555.19,Refund,GBP,Hansen LLC,Retail,28166.76,4132.99,0,Failed,9073301577995879,982335850,2023-05-04
TXN-00001671,ACC-6380888,CUST-93617,Steven Chambers,milesmatthew@example.net,001-985-618-6766,2022-10-25,4915.02,Transfer,GBP,,Utilities,12480.1,83214.89,0,Reversed,2933501683762822,469981777,2021-02-08
TXN-00001672,,CUST-93310,Felicia Lewis,laura82@example.com,+1-832-437-7683x2688,2024-09-21,3820.37,Debit,CAD,Morgan Inc,Travel,23012.29,74891.61,0,Pending,8674718679836249,376014602,2024-03-28
TXN-00001673,ACC-6119047,CUST-87862,Kenneth Leach,paul10@example.com,001-650-782-5726x9677,2024-04-26,11004.65,Transfer,JPY,"Garcia, Mitchell and Wilson",Healthcare,31394.52,13680.91,0,Failed,1960409814921457,266777356,2023-08-10
TXN-00001674,ACC-6475383,CUST-83853,Michael Esparza,ppotter@example.net,+1-535-863-4837x9523,2021-08-24,1502.33,Transfer,EUR,Mccarthy-Hawkins,Entertainment,14662.7,39089.91,0,Pending,5076600764545009,334465659,2021-12-15
TXN-00001675,ACC-3223080,CUST-78662,Lisa Arias,griffinjuan@example.org,835.371.7726,2023-05-11,5814.26,Refund,GBP,Oneal Inc,Online,25492.1,17029.23,0,Failed,3437108646229964,100777473,2020-08-19
TXN-00001676,ACC-7655847,CUST-19597,Douglas James,nicolebrown@example.net,(515)399-8037x52303,2024-06-10,3027.92,Fee,USD,"Warren, Rose and Bell",Online,40378.51,47205.88,0,Completed,2626609024602887,184810341,2021-12-30
TXN-00001677,ACC-3579714,CUST-37769,Charles Morton,james17@example.net,+1-258-225-2229x91184,2020-05-21,11230.55,Transfer,EUR,Hansen LLC,Healthcare,26180.54,64034.12,0,Completed,2853686899358580,875694263,2022-04-09
TXN-00001678,ACC-4388875,CUST-88661,Rose Hernandez,madams@example.net,964-981-8684x2563,2022-07-07,5068.5,Transfer,us dollar,"Warren, Rose and Bell",Online,28631.21,7356.33,1,Pending,2978707220541630,803877206,2023-05-21
TXN-00001679,ACC-5442642,CUST-48653,Wendy Young,allisonmichael@example.net,609-965-6865x18902,2021-03-28,$8350.16,Credit,USD,Johnson-Murray,Online,4170.11,4012.33,0,Pending,3266123171456503,526253928,2023-03-04
TXN-00001680,ACC-4165804,CUST-82562,Wendy Hodge,aprilclayton@example.com,(793)399-8068x21325,2020-01-18,4336.86,Fee,EUR,Johnson Group,Travel,22046.68,41893.42,0,Reversed,8295783547082645,194186499,2021-09-25
TXN-00001681,ACC-4836665,CUST-88214,Jordan Hudson,coxelizabeth@example.org,(249)637-8085x0790,2022-10-27,$3697.64,Refund,USD,"Garcia, Martinez and Hernandez",Retail,37203.49,46420.54,0,Pending,8075578131954616,133004165,2024-06-14
TXN-00001682,ACC-7399903,CUST-24682,Erika White,,+1-738-410-2102x518,2021-07-30,5646.26,Debit,CAD,Barnes Inc,Travel,49738.93,26470.42,0,Completed,7767914659223201,841447641,2023-01-11
TXN-00001683,ACC-1857515,CUST-56630,Natasha Perez,,(978)742-7217x98250,2022-12-26,10894.03,Transfer,JPY,Dean LLC,Travel,41571.93,90919.68,0,Failed,9004650531889327,732902492,2022-09-18
TXN-00001684,ACC-8688134,CUST-83914,Carol Contreras,edwardsmichele@example.org,+1-573-840-1335x7465,2023-02-12,12017.01,Fee,CAD,Case Inc,Entertainment,7677.72,31213.33,0,Failed,6649583414325580,262541236,2020-09-07
TXN-00001685,ACC-7701739,CUST-25525,Sandra Moore,kleinpamela@example.org,001-905-204-5804,2020-08-12,320.43,Refund,JPY,Wilson LLC,Utilities,5194.64,63981.63,0,Failed,4420151366758211,855338671,2023-06-23
TXN-00001686,ACC-8232933,CUST-87929,Shelley Weaver,brandonsilva@example.net,455.295.1212x869,2020-12-27,8196.12,Debit,EUR,Sanchez Inc,Utilities,18909.02,13677.22,0,Completed,1532309466756754,309735359,2023-05-03
TXN-00001687,ACC-7194693,CUST-62469,Heather Martin,walkermatthew@example.com,201.556.1641x31848,2023-11-20,5020.45,Debit,JPY,Case PLC,Travel,32767.72,86769.21,0,Pending,6878359061026933,669979671,2024-01-13
TXN-00001688,ACC-2593349,CUST-25331,Charles Hutchinson,tiffany27@example.com,+1-710-384-6842,2020-05-08,12604.15,Refund,GBP,Underwood-Allen,Online,40238.45,13178.29,0,Pending,6977421377383327,415663339,2024-08-31
TXN-00001689,ACC-6700785,CUST-66195,Kimberly Kline,smithamy@example.com,(364)523-2454x541,2023-04-01,8446.89,Transfer,GBP,Anderson Group,Online,8406.09,34353.32,0,Reversed,2145849721214784,447524921,2023-11-02
TXN-00001690,ACC-9615090,CUST-99241,Rachel Wood,jack72@example.com,783-728-4893,2023-04-12,13260.24,Credit,USD,Jacobs Inc,Healthcare,10395.45,89708.6,0,Pending,6419809736058928,328626044,2023-06-05
TXN-00001691,ACC-4390679,CUST-26340,Philip Bryant,martinezryan@example.org,(757)293-7218x7735,2022-05-31,6368.24,Credit,EUR,"Salazar, Henderson and Price",Entertainment,13671.37,67658.25,0,Reversed,9741879258043509,815801484,2023-11-23
TXN-00001692,,CUST-96154,Michelle Dominguez,mistygray@example.com,(496)501-7409x6662,2022-06-19,7082.01,Debit,USD,"Garcia, Mitchell and Wilson",Online,16190.97,32134.61,0,Completed,7288715227013104,886857498,2023-01-24
TXN-00001693,ACC-6530275,CUST-84104,Jason Berry,vlarson@example.org,001-243-509-1778x860,2024-10-29,4706.28,Transfer,GBP,David-Martinez,Dining,42690.77,40182.59,0,Pending,4366262723722427,443427382,2022-02-20
TXN-00001694,ACC-1477904,CUST-32301,Lori Martinez,agarcia@example.net,495-244-1692x381,2022-03-03,11351.88,Debit,USD,Wilson LLC,Grocery,35229.36,32453.43,0,Completed,5022769850933781,347922176,2023-11-03
TXN-00001695,ACC-3880977,CUST-28954,Nicholas Campbell,hurleyandrew@example.com,683-283-6128x1327,2023-05-02,5540.2,Credit,JPY,Jacobs Inc,Dining,5681.48,33208.43,0,Pending,2013821249399446,570066102,2020-06-09
TXN-00001696,ACC-6390732,CUST-45513,Patrick Smith PhD,stephaniemendoza@example.com,(734)235-7605x401,2021-09-22,9719.95,Debit,USD,"Salazar, Henderson and Price",Online,14194.38,29623.88,0,Failed,8384900686825767,230036505,2023-08-20
TXN-00001697,ACC-6810442,CUST-23143,David Browning,meredith33@example.net,001-741-394-9563x78074,2022-10-23,13329.68,Debit,USD,Bishop PLC,Travel,44884.26,82361.1,0,Pending,7011463249688103,311369257,2020-03-22
TXN-00001698,ACC-9483345,CUST-59773,Thomas Hoffman,kelsey73@example.org,499.885.1476x212,2022-04-07,4988.11,Credit,JPY,"Morgan, Barnes and Parks",Entertainment,36597.13,46869.97,0,Completed,8479725580077991,147900638,2022-03-02
TXN-00001699,ACC-7057022,CUST-29396,Zachary Benjamin,adavis@example.org,293-606-3603,2022-05-23,8633.9,Credit,USD,"Wright, Marsh and Huffman",Dining,33525.99,2908.8,0,Failed,4427322773155172,633061763,2021-07-09
TXN-00001700,ACC-4030566,CUST-98144,Ana Smith,patrickhendrix@example.net,001-991-289-2775,2021-07-11,12984.77,Credit,GBP,Day-Garcia,Dining,32249.72,26708.85,0,Failed,9434444662157353,153777399,2020-01-15
TXN-00001701,ACC-3606870,CUST-11013,Stacey Smith,jennysmith@example.net,852-215-9564,2022-11-17,80.68,Refund,USD,Johnson Group,Travel,2896.37,66348.66,0,Completed,4531337788112330,708151277,2020-07-13
TXN-00001702,ACC-2774773,CUST-90000,Laurie Livingston,allisonbell@example.org,(682)328-6441,2022-12-30,7589.55,Refund,CAD,Johnson-Murray,Retail,28572.91,22818.2,0,Failed,1044259495972212,599672774,2024-02-18
TXN-00001703,ACC-9580143,CUST-14192,Laura Rodgers,susan69@example.com,+1-208-541-8436x06438,2022-11-30,5430.91,Refund,JPY,"Roberts, Joyce and Sanchez",Utilities,20759.65,1788.46,0,Pending,7741314960162417,458405757,2020-09-20
TXN-00001704,ACC-2801103,CUST-62914,Jessica Edwards,,7308830040,2024-11-21,10292.02,Refund,GBP,Wolfe-Holden,Retail,30540.99,17637.47,0,Reversed,4291227243782367,759588781,2024-04-21
TXN-00001705,ACC-2941474,CUST-41364,Ronald Dean,joseph45@example.com,319.705.5998,2021-10-29,12057.86,Debit,JPY,"Roberts, Joyce and Sanchez",Dining,44993.97,57366.36,0,Failed,6614504790587931,807852562,2022-01-27
TXN-00001706,ACC-6376897,CUST-67316,Mike King,anna59@example.org,8728749591,2024-03-23,939.61,Refund,GBP,Underwood-Allen,Dining,42999.02,87936.55,0,Completed,8467377786802566,923847231,2021-11-06
TXN-00001707,ACC-9975884,CUST-22189,Walter Parker,garciasylvia@example.com,+1-307-540-5225x7259,2024-11-13,3777.86,Debit,GBP,Underwood-Allen,Travel,34508.08,41927.4,0,Completed,4077430456407590,113287821,2024-01-01
TXN-00001708,ACC-9472695,CUST-67799,Pamela Smith,,001-899-445-5827x532,2021-10-29,7101.11,Refund,GBP,,Healthcare,49582.19,42165.98,0,Failed,5990514498283333,223373322,2022-11-21
TXN-00001709,ACC-3967778,CUST-23858,Mark Love,whitejennifer@example.org,+1-799-836-9584x163,2024-04-01,12710.25,Debit,GBP,Logan-White,Online,42678.1,49354.28,0,Failed,1655675619514570,926273875,2020-05-13
TXN-00001710,ACC-7362674,CUST-58944,Kevin Weiss,fjones@example.org,+1-201-902-2848x793,2020-04-20,5106.95,Fee,JPY,Logan-White,Dining,10003.88,76650.57,1,Reversed,4590993790345366,414773254,2022-09-08
TXN-00001711,ACC-3773962,CUST-54494,Joseph Woods,jcantrell@example.org,8327471735,2024-03-04,13268.84,Debit,CAD,"Garcia, Mitchell and Wilson",Travel,3449.74,31484.4,0,Completed,1417794570398515,987994646,2020-10-04
TXN-00001712,ACC-8474842,CUST-65257,Sandra Johnson,dustinrogers@example.org,(370)892-5773x47589,2024-09-14,9163.35,Refund,GBP,"Wright, Marsh and Huffman",Entertainment,36109.87,97461.29,0,Reversed,9172180748714819,329782429,2022-02-08
TXN-00001713,ACC-6224314,CUST-22446,Walter Vasquez,rachaelporter@example.org,633.952.8098x76917,2020-03-09,6609.28,Fee,GBP,Day-Garcia,Online,33845.07,45960.5,0,Completed,9515404719001200,333899402,2023-10-06
TXN-00001714,ACC-5118978,CUST-53952,Rachel Smith,gregory79@example.com,324-222-0392,2024-02-18,13756.75,Fee,EUR,Garcia-Freeman,Retail,13405.82,62604.72,0,Pending,3215186844592306,813299452,2020-01-23
TXN-00001715,ACC-7033731,CUST-22641,James Parker,,001-845-727-6309,2024-09-21,6557.42,Fee,GBP,Garcia-Freeman,Online,19425.66,90212.57,1,Reversed,9617999693885989,475440566,2024-10-14
TXN-00001716,ACC-6964621,CUST-70980,Tim Hammond,millerkenneth@example.net,379-678-2294,2023-12-05,7508.81,Fee,JPY,David-Martinez,Retail,35079.27,49668.45,0,Completed,8505581278272098,795039752,2024-11-11
TXN-00001717,ACC-3968215,CUST-39530,Bradley Hernandez,,813-703-8977x312,2023-07-31,9182.22,Fee,GBP,Gardner and Sons,Grocery,46516.58,59301.7,0,Pending,3177908094667516,521424499,2022-12-01
TXN-00001718,ACC-9810622,CUST-49540,Jesse Neal,blake31@example.org,(855)551-1972,2020-10-26,12849.72,Credit,USD,Anderson Group,Entertainment,26870.93,66367.8,0,Failed,1990474018146191,250120235,2021-06-19
TXN-00001719,ACC-8431975,CUST-63346,Michael Dominguez,alexisvillarreal@example.net,(219)449-7386x362,2022-02-04,1407.19,Credit,EUR,"Baker, Pierce and Lynch",Utilities,13265.35,17671.57,0,Failed,7120880581631869,367048501,2023-12-29
TXN-00001720,ACC-2185397,CUST-13968,Curtis Hawkins,palvarez@example.net,(652)783-1870,2023-01-10,$14842.6,Transfer,CAD,Hunt-Woods,Online,37533.15,42340.55,0,Failed,6199437595447949,682768933,2022-06-28
TXN-00001721,ACC-8526994,CUST-63893,Craig Cabrera,kim03@example.com,363.834.7594x9333,2022-10-02,5976.76,Refund,EUR,Underwood-Allen,Travel,6745.62,75353.97,0,Failed,6257761921185599,874445011,2021-04-09
TXN-00001722,ACC-9591777,CUST-92173,Holly Deleon,donnastewart@example.com,8006867643,2021-01-26,14807.15,Transfer,CAD,"Parker, Crosby and Thomas",Utilities,5584.89,74362.65,0,Completed,3920182715229516,922446013,2021-11-10
TXN-00001723,ACC-1495550,CUST-32986,Meagan Holmes,lawrencemccullough@example.com,391-210-6891,2021-07-26,8654.88,Credit,JPY,Roach-Brooks,Travel,1648.53,5725.56,0,Failed,4003499190435067,333784911,2020-06-07
TXN-00001724,ACC-2050358,CUST-48319,Tracy Holloway,hollowaythomas@example.org,001-601-562-9885x774,2024-12-16,3068.75,Refund,USD,Johnson LLC,Online,40771.12,15761.25,0,Pending,2226886986845822,881229263,2020-10-15
TXN-00001725,ACC-1588259,CUST-23581,Nicholas Gomez,amanda48@example.com,001-423-713-8704,2022-10-10,14427.32,Debit,JPY,"Garcia, Martinez and Hernandez",Entertainment,31910.44,18587.88,0,Failed,2423886665221324,886022344,2022-10-01
TXN-00001726,ACC-3412081,CUST-45895,Nicole Nguyen,mjohnson@example.com,772.323.5891x40926,2023-11-08,$10258.0,Credit,GBP,Martin Inc,Dining,20802.44,8937.57,0,Reversed,6226250874947425,284361411,2022-09-12
TXN-00001727,ACC-8115428,CUST-51473,Louis Montoya,michael15@example.net,903.939.0046x456,2023-11-14,1379.04,Fee,JPY,Oneal Inc,Dining,17220.46,6099.98,0,Pending,8236938070958349,596594682,2020-07-16
TXN-00001728,ACC-2104519,CUST-85395,James Smith,chasesusan@example.net,(676)563-9759,2023-04-24,10141.57,Fee,EUR,"Garcia, Mitchell and Wilson",Retail,48595.97,13174.84,0,Reversed,8836101790191185,101550733,2020-09-17
TXN-00001729,ACC-3698215,CUST-46260,Marvin Perry,shannon08@example.net,205-487-7374x5912,2021-09-18,$2569.36,Transfer,EUR,"Armstrong, Scott and Saunders",Healthcare,21646.98,86319.01,0,Completed,1174459499309142,637635066,2023-07-28
TXN-00001730,ACC-5812405,CUST-65526,Kevin Wilson,huertarichard@example.net,001-687-357-4922x20084,2021-11-28,11320.84,Fee,GBP,Wolfe-Holden,Retail,20712.24,78526.23,0,Reversed,9893598193758971,848349358,2021-07-10
TXN-00001731,ACC-4515167,CUST-86193,Michael Simmons,maria46@example.com,629.815.5487x2892,2020-10-16,9033.49,Debit,JPY,Mccarthy-Hawkins,Dining,9267.23,18663.2,0,Reversed,1419439187077013,499600595,2024-02-20
TXN-00001732,ACC-5814169,CUST-52949,Dr. Harold Blake,jharper@example.com,250.288.2462x1657,2022-09-18,11888.14,Refund,GBP,"Baker, Pierce and Lynch",Grocery,26330.52,78826.9,1,Pending,5270785757164360,119397713,2022-10-31
TXN-00001733,ACC-8725821,CUST-58580,Christine Brown,hunterjackson@example.org,975-851-3482,2020-02-09,1674.81,Transfer,USD,Johnson-Murray,Entertainment,6012.78,18157.13,0,Reversed,6012490871181049,714175020,2021-07-29
TXN-00001734,ACC-8441169,CUST-40463,Michelle Guerrero,kgarrison@example.net,001-541-970-7096,2020-07-19,12574.59,Transfer,CAD,Long PLC,Dining,15417.61,96802.27,0,Pending,3383514990498182,560066783,2020-01-05
TXN-00001735,ACC-9427442,CUST-17784,Adam Mason,philipross@example.org,340.995.0264,2022-09-12,3021.92,Credit,USD,"Morgan, Barnes and Parks",Entertainment,27549.47,80740.95,0,Failed,9611965380215470,221553679,2023-07-12
TXN-00001736,ACC-7528706,CUST-90295,Robin Ferguson,yterry@example.com,+1-286-315-9206x42321,2022-09-06,6897.63,Fee,EUR,"Russell, Wright and Graves",Travel,29170.61,60183.86,1,Pending,5026928142064209,665842932,2022-07-02
TXN-00001737,ACC-7686685,CUST-78420,Ashley Morales,austindeborah@example.com,+1-986-203-9322x34972,2023-04-04,12284.14,Fee,EUR,Jacobs Inc,Retail,27472.74,21814.86,0,Pending,8105982326797207,474298465,2021-01-04
TXN-00001738,ACC-4953153,CUST-72904,Michelle King,hwilliams@example.org,429-586-0203x4934,2023-01-17,11141.8,Refund,EUR,Barnes Inc,Utilities,12098.47,4677.36,0,Completed,9565141071759460,374503766,2023-05-07
TXN-00001739,ACC-5853906,CUST-33135,Christine Morris,jmason@example.org,+1-310-523-1038x0869,2023-05-02,6058.43,Fee,GBP,"Morgan, Barnes and Parks",Dining,33178.15,93026.53,0,Pending,3527769081094032,674028824,2020-06-29
TXN-00001740,ACC-8453719,CUST-80555,Kevin Perez,kaitlynchristian@example.org,001-422-808-2579x100,2024-10-13,13473.97,Refund,JPY,"Russell, Wright and Graves",Travel,22200.93,44596.31,1,Reversed,2232972821071743,485347497,2023-08-28
TXN-00001741,ACC-4819730,CUST-38469,David Sweeney,kaufmanraymond@example.net,936-624-8784x85612,2020-03-08,8643.61,Transfer,EUR,"Garcia, Mitchell and Wilson",Online,12870.87,43590.22,0,completed,7954358551993298,516519217,2020-08-28
TXN-00001742,ACC-8922779,CUST-75286,Ann Roy,grahamjames@example.com,620-811-7389x921,2021-01-19,830.46,Refund,GBP,,Healthcare,11386.92,15991.15,1,Completed,9790769874462328,327069352,2020-10-16
TXN-00001743,ACC-7112437,CUST-71938,Angie Martinez,ashleysellers@example.org,423-515-3061x0843,2021-01-08,8705.02,Transfer,JPY,Bishop PLC,Travel,582.63,24583.59,1,Failed,8795341575009575,446605766,2020-03-11
TXN-00001744,ACC-6017424,CUST-39703,Mary Stokes,brettturner@example.net,335.744.6259x740,2022-11-06,169.17,Transfer,CAD,Oneal Inc,Grocery,6563.5,92946.1,0,Reversed,8105363853866128,840974552,2020-02-03
TXN-00001745,ACC-1481563,CUST-50692,Mark Phillips,michaelhernandez@example.org,(615)740-8356x301,2022-10-27,13946.68,Refund,EUR,Jacobs Inc,Online,2772.2,27461.05,0,Failed,4697570362684847,509850660,2024-09-18
TXN-00001746,ACC-2031775,CUST-73874,Dennis Salazar,rperry@example.com,247.399.0625x14593,2022-10-19,4405.52,Fee,CAD,"Watts, Fuller and Morris",Online,28049.45,10932.72,0,Pending,3449363233168033,430149278,2024-11-17
TXN-00001747,ACC-6431664,CUST-41714,Sheryl Giles,jonathanjones@example.net,7708288361,2021-04-30,13611.81,Credit,USD,Long PLC,Online,36388.32,9372.78,0,Pending,8540695219818802,550407129,2024-07-06
TXN-00001748,ACC-8329918,CUST-83793,Courtney Bennett,sarah49@example.com,8926431481,2021-05-13,13096.79,Fee,Usd,Logan-White,Retail,49479.79,47566.65,0,Failed,4937718211602917,566903778,2022-11-22
TXN-00001749,ACC-1628832,CUST-75268,Martin Miller,elopez@example.org,412-327-7414x402,2021-12-01,13363.35,Credit,USD,Jones Ltd,Dining,3053.82,76405.68,1,Completed,6701699596796675,710292932,2021-03-24
TXN-00001750,ACC-3410062,CUST-43864,Melanie Gilmore,,852-700-0919,2021-06-08,12999.44,Transfer,GBP,Brown Group,Utilities,44631.83,16520.84,0,Pending,3973308325715975,897862307,2023-01-02
TXN-00001751,ACC-4179881,CUST-91513,Michelle Flores,moconnor@example.com,978-397-1277x672,2024-06-29,14784.13,Fee,CAD,"Warren, Rose and Bell",Retail,15111.61,76912.13,0,Reversed,4261441718484907,692310466,2020-06-11
TXN-00001752,ACC-1697801,CUST-73127,Lori Cole,james68@example.org,001-561-968-8462x20769,2020-01-28,4752.81,Transfer,JPY,Tucker Ltd,Utilities,28981.85,59138.47,0,Completed,8067441877372834,798780491,2024-05-27
TXN-00001753,ACC-5886686,CUST-15378,Francisco Phillips,jillwatkins@example.net,323.565.8784x6786,2023-12-14,956.01,Fee,USD,"Wells, Anderson and Robinson",Online,6579.03,85307.89,0,Completed,7156475596893380,174356111,2021-07-18
TXN-00001754,ACC-9714816,CUST-86415,Joshua Conley,kevinjohnson@example.org,(511)736-0057,2023-05-18,4709.89,Fee,CAD,Bishop PLC,Entertainment,27033.88,89027.37,0,Pending,1121406557001924,487211078,2020-10-22
TXN-00001755,ACC-1875555,CUST-83352,Jeremy Guerrero,duncanerin@example.org,+1-272-404-7659,2021-01-23,1121.23,Credit,CAD,Gardner and Sons,Entertainment,17638.27,32721.44,0,Completed,5303995067989655,709087857,2022-05-12
TXN-00001756,ACC-5560414,CUST-45696,Jeffrey Williams,zcampbell@example.com,+1-326-980-3794,2020-02-01,4889.57,Fee,EUR,"Hampton, Morgan and Hayes",Dining,30469.63,55610.59,0,Failed,8521213640599185,788769440,2024-09-25
TXN-00001757,ACC-9562219,CUST-69946,Deanna Rivera,annettenorris@example.com,491.443.3741x57281,2021-09-18,14131.68,Fee,JPY,Roach-Brooks,Utilities,34210.32,37903.09,0,Reversed,3509468714491774,995161254,2022-01-30
TXN-00001758,ACC-6179678,CUST-45679,Joel Ramos,jbennett@example.net,+1-842-547-4938x827,2023-07-06,5887.76,Refund,USD,"Warren, Rose and Bell",Grocery,-157.64,65223.82,0,Pending,4623648018627832,523840835,2023-07-10
TXN-00001759,ACC-7041144,CUST-13813,Aaron Moore,jason54@example.org,895-559-2694x694,2021-12-15,5624.93,Fee,USD,Johnson LLC,Utilities,18495.5,83797.01,0,Reversed,8015640389419811,716851538,2021-03-11
TXN-00001760,ACC-5171653,CUST-86498,Kevin Mclaughlin,,335-688-1665,2020-07-16,12391.29,Fee,GBP,Case PLC,Healthcare,23552.99,70254.97,0,Reversed,3489168241246334,263644889,2020-06-18
TXN-00001761,,CUST-12395,Andrew Dunlap,williamszachary@example.com,(540)874-3486x791,2023-04-28,10408.74,Credit,USD,Johnson-Murray,Online,38232.44,57085.62,0,Failed,9144216760544068,369685690,2023-10-15
TXN-00001762,ACC-1825138,CUST-27140,Matthew Rodgers,wyattreginald@example.com,001-362-526-7991x166,2022-06-13,9784.9,Refund,EUR,Donovan-Davis,Online,8001.01,10970.36,0,Pending,2786459150841121,757206730,2023-01-05
TXN-00001763,,CUST-42753,Anna Alexander,daniel43@example.org,001-292-260-8622x67887,2022-10-02,3650.88,Fee,USD,"Baker, Pierce and Lynch",Healthcare,49833.38,37629.48,0,Pending,4212396094378257,383756886,2023-07-20
TXN-00001764,ACC-7588178,CUST-64254,Michael Tran,pschroeder@example.com,7052249383,2024-04-06,2301.57,Fee,USD,Wolfe-Holden,Utilities,17902.31,32669.14,0,Completed,1514181269036729,851137929,2024-03-23
TXN-00001765,ACC-7248964,CUST-16964,Christine Jackson,meredith62@example.net,210-913-2155x73279,2020-07-08,3228.7,Transfer,GBP,Anderson Group,Utilities,5349.88,47442.84,0,Completed,1808887884395484,764885790,2024-01-22
